Applicant_Name,Country_Code,Application_Number,File_Name,Filing_Date,ID_univerzita,API,TYP,TYP_CISLO
"Univerzita Karlova v Praze 
Matematicko- fyzikální fakulta
Fyzikální ústav",CZ,2014-660,OPENDATAST96_PT_CZ_FULL_PV2014-660.xml,2014-09-25,14,PT/2014-660,PT,1
Univerzita Karlova v Praze- 1. lékařská fakulta,CZ,2014-29754,OPENDATAST96_PT_CZ_FULL_PUV2014-29754.xml,2014-07-09,14,PUV/29754,PUV,2
"Univerzita Karlova v Praze
 
Lékařská fakulta v Hradci Králové",CZ,2014-30367,OPENDATAST96_PT_CZ_DIFF_PUV2014-30367.xml,2014-12-03,14,PUV/30367,PUV,2
"Univerzita Karlova v Praze
Farmaceutická fakulta v Hradci Králové",CZ,2013-262,OPENDATAST96_PT_CZ_FULL_PV2013-262.xml,2013-04-04,14,PT/2013-262,PT,1
"Univerzita Karlova v Praze
Farmaceutická fakulta v Hradci Králové",CZ,2014-892,OPENDATAST96_PT_CZ_FULL_PV2014-892.xml,2014-12-11,14,PT/2014-892,PT,1
"Univerzita Karlova v Praze
Lékařská fakulta v Hradci Králové",CZ,2014-30368,OPENDATAST96_PT_CZ_DIFF_PUV2014-30368.xml,2014-12-03,14,PUV/30368,PUV,2
"Univerzita Karlova v Praze
Lékařská fakulta v Hradci Králové",CZ,2015-929,OPENDATAST96_PT_CZ_FULL_PV2015-929.xml,2015-12-22,14,PT/2015-929,PT,1
"Univerzita Karlova v Praze, 
Lékařská fakulta v Hradci Králové",CZ,2013-28622,OPENDATAST96_PT_CZ_FULL_PUV2013-28622.xml,2013-10-15,14,PUV/28622,PUV,2
"Univerzita Karlova V Praze, 1. Lekarska Fakulta",CZ,2016-804685,OPENDATAST96_EPTEST_CZ_FULL_CZEP3370735.xml,2016-10-31,14,EP/3370735,EP,5
"Univerzita Karlova v Praze, 1. lékařská fakulta",CZ,2015-770,OPENDATAST96_PT_CZ_DIFF_PV2015-770.xml,2015-11-02,14,PT/2015-770,PT,1
"Univerzita Karlova v Praze, 1. lékařská fakulta, 
Anatomický ústav",CZ,2015-30878,OPENDATAST96_PT_CZ_FULL_PUV2015-30878.xml,2015-03-23,14,PUV/30878,PUV,2
"Univerzita Karlova v Praze, 1. lékařská fakulta, Anatomický ústav",CZ,2015-201,OPENDATAST96_PT_CZ_DIFF_PV2015-201.xml,2015-03-23,14,PT/2015-201,PT,1
"Univerzita Karlova v Praze, 3. lékařská fakulta",CZ,2013-28663,OPENDATAST96_PT_CZ_FULL_PUV2013-28663.xml,2013-10-24,14,PUV/28663,PUV,2
"Univerzita Karlova v Praze, 3. lékařská fakulta",CZ,2015-31028,OPENDATAST96_PT_CZ_FULL_PUV2015-31028.xml,2015-04-30,14,PUV/31028,PUV,2
"Univerzita Karlova v Praze, Fakulta tělesné výchovy a sportu",CZ,2013-27325,OPENDATAST96_PT_CZ_DIFF_PUV2013-27325.xml,2013-01-14,14,PUV/27325,PUV,2
"Univerzita Karlova v Praze, Fakulta tělesné výchovy a sportu",CZ,2013-27301,OPENDATAST96_PT_CZ_FULL_PUV2013-27301.xml,2013-01-07,14,PUV/27301,PUV,2
"Univerzita Karlova v Praze, Fakulta tělesné výchovy a sportu",CZ,2013-27394,OPENDATAST96_PT_CZ_FULL_PUV2013-27394.xml,2013-02-01,14,PUV/27394,PUV,2
"Univerzita Karlova v Praze, Fakulta tělesné výchovy a sportu",CZ,2013-27551,OPENDATAST96_PT_CZ_FULL_PUV2013-27551.xml,2013-03-06,14,PUV/27551,PUV,2
"Univerzita Karlova v Praze, Fakulta tělesné výchovy a sportu",CZ,2013-27552,OPENDATAST96_PT_CZ_FULL_PUV2013-27552.xml,2013-03-06,14,PUV/27552,PUV,2
"Univerzita Karlova v Praze, Fakulta tělesné výchovy a sportu",CZ,2013-28268,OPENDATAST96_PT_CZ_FULL_PUV2013-28268.xml,2013-07-30,14,PUV/28268,PUV,2
"Univerzita Karlova v Praze, Farmaceutická fakulta",CZ,2013-27314,OPENDATAST96_PT_CZ_FULL_PUV2013-27314.xml,2013-01-10,14,PUV/27314,PUV,2
"Univerzita Karlova v Praze, Farmaceutická fakulta v Hradci Králové",CZ,2013-28666,OPENDATAST96_PT_CZ_FULL_PUV2013-28666.xml,2013-10-25,14,PUV/28666,PUV,2
"Univerzita Karlova v Praze, Farmaceutická fakulta v Hradci Králové",CZ,2013-28667,OPENDATAST96_PT_CZ_FULL_PUV2013-28667.xml,2013-10-25,14,PUV/28667,PUV,2
"Univerzita Karlova v Praze, Farmaceutická fakulta v Hradci Králové",CZ,2013-263,OPENDATAST96_PT_CZ_FULL_PV2013-263.xml,2013-04-04,14,PT/2013-263,PT,1
"Univerzita Karlova v Praze, Farmaceutická fakulta v Hradci Králové",CZ,2013-815,OPENDATAST96_PT_CZ_FULL_PV2013-815.xml,2013-10-25,14,PT/2013-815,PT,1
"Univerzita Karlova v Praze, Farmaceutická fakulta v Hradci Králové",CZ,2013-816,OPENDATAST96_PT_CZ_FULL_PV2013-816.xml,2013-10-25,14,PT/2013-816,PT,1
"Univerzita Karlova v Praze, Lékařská fakulta v Hradci Králové",CZ,2013-791,OPENDATAST96_PT_CZ_DIFF_PV2013-791.xml,2013-10-15,14,PT/2013-791,PT,1
"Univerzita Karlova v Praze, Lékařská fakulta v Hradci Králové",CZ,2014-29947,OPENDATAST96_PT_CZ_FULL_PUV2014-29947.xml,2014-09-08,14,PUV/29947,PUV,2
"Univerzita Karlova v Praze, Lékařská fakulta v Hradci Králové",CZ,2015-31765,OPENDATAST96_PT_CZ_FULL_PUV2015-31765.xml,2015-11-16,14,PUV/31765,PUV,2
"Univerzita Karlova v Praze, Lékařská fakulta v Hradci Králové",CZ,2013-831,OPENDATAST96_PT_CZ_FULL_PV2013-831.xml,2013-10-30,14,PT/2013-831,PT,1
"Univerzita Karlova v Praze, Lékařská fakulta v Hradci Králové",CZ,2014-610,OPENDATAST96_PT_CZ_FULL_PV2014-610.xml,2014-09-08,14,PT/2014-610,PT,1
"Univerzita Karlova v Praze, Lékařská fakulta v Plzni",CZ,2013-473,OPENDATAST96_PT_CZ_DIFF_PV2013-473.xml,2013-06-20,14,PT/2013-473,PT,1
"Univerzita Karlova v Praze, Lékařská fakulta v Plzni",CZ,2015-364,OPENDATAST96_PT_CZ_DIFF_PV2015-364.xml,2015-05-29,14,PT/2015-364,PT,1
"Univerzita Karlova v Praze, Lékařská fakulta v Plzni",CZ,2013-28164,OPENDATAST96_PT_CZ_FULL_PUV2013-28164.xml,2013-07-04,14,PUV/28164,PUV,2
"Univerzita Karlova v Praze, Lékařská fakulta v Plzni",CZ,2015-31141,OPENDATAST96_PT_CZ_FULL_PUV2015-31141.xml,2015-05-29,14,PUV/31141,PUV,2
"Univerzita Karlova v Praze, Lékařská fakulta v Plzni",CZ,2013-525,OPENDATAST96_PT_CZ_FULL_PV2013-525.xml,2013-07-04,14,PT/2013-525,PT,1
"Univerzita Karlova v Praze, Matematicko- fyzikální fakulta, Katedra chemické fyziky a optiky",CZ,2013-29018,OPENDATAST96_PT_CZ_FULL_PUV2013-29018.xml,2013-12-28,14,PUV/29018,PUV,2
"Univerzita Karlova v Praze, Matematicko-fyzikální fakulta, Katedra chemické fyziky a optiky",CZ,2013-28555,OPENDATAST96_PT_CZ_FULL_PUV2013-28555.xml,2013-09-30,14,PUV/28555,PUV,2
"Univerzita Karlova v Praze, Prírodovedecká fakulta",CZ,2016-706121,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3245513.xml,2016-01-13,14,EP/3245513,EP,5
"Univerzita Karlova v Praze, Prírodovedecká fakulta",CZ,2016-706122,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3245514.xml,2016-01-13,14,EP/3245514,EP,5
"Univerzita Karlova v Praze, Přírodovědecká fakulta",CZ,2016-151,OPENDATAST96_PT_CZ_DIFF_PV2016-151.xml,2016-03-16,14,PT/2016-151,PT,1
"Univerzita Karlova v Praze, Přírodovědecká fakulta",CZ,2015-30887,OPENDATAST96_PT_CZ_FULL_PUV2015-30887.xml,2015-03-24,14,PUV/30887,PUV,2
"Univerzita Karlova v Praze, Přírodovědecká fakulta",CZ,2015-31361,OPENDATAST96_PT_CZ_FULL_PUV2015-31361.xml,2015-07-27,14,PUV/31361,PUV,2
"Univerzita Karlova v Praze, Přírodovědecká fakulta",CZ,2016-32908,OPENDATAST96_PT_CZ_FULL_PUV2016-32908.xml,2016-10-06,14,PUV/32908,PUV,2
"Univerzita Karlova v Praze, Přírodovědecká fakulta",CZ,2014-430,OPENDATAST96_PT_CZ_FULL_PV2014-430.xml,2014-06-24,14,PT/2014-430,PT,1
"Univerzita Karlova v Praze, Přírodovědecká fakulta",CZ,2015-654,OPENDATAST96_PT_CZ_FULL_PV2015-654.xml,2015-09-23,14,PT/2015-654,PT,1
"Univerzita Karlova v Praze,
Farmaceutická fakulta v Hradci Králové",CZ,2014-890,OPENDATAST96_PT_CZ_FULL_PV2014-890.xml,2014-12-11,14,PT/2014-890,PT,1
"Univerzita Karlova v Praze,
Farmaceutická fakulta v Hradci Králové",CZ,2014-891,OPENDATAST96_PT_CZ_FULL_PV2014-891.xml,2014-12-11,14,PT/2014-891,PT,1
"Univerzita Karlova v Praze,
Farmaceutická fakulta v Hradci Králové",CZ,2014-915,OPENDATAST96_PT_CZ_FULL_PV2014-915.xml,2014-12-16,14,PT/2014-915,PT,1
"Univerzita Karlova v Praze,
Farmaceutická fakulta v Hradci Králové",CZ,2014-925,OPENDATAST96_PT_CZ_FULL_PV2014-925.xml,2014-12-17,14,PT/2014-925,PT,1
"Univerzita Karlova v Praze,1. lékařská fakulta",CZ,2014-30329,OPENDATAST96_PT_CZ_FULL_PUV2014-30329.xml,2014-11-26,14,PUV/30329,PUV,2
"Univerzita Karlova, 1. Lékarská Fakulta",CZ,2019-817943,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3891153.xml,2019-12-03,14,EP/3891153,EP,5
"Univerzita Karlova, 1. lékařská fakulta",CZ,2017-34000,OPENDATAST96_PT_CZ_DIFF_PUV2017-34000.xml,2017-08-09,14,PUV/34000,PUV,2
"Univerzita Karlova, 1. lékařská fakulta",CZ,2017-34001,OPENDATAST96_PT_CZ_DIFF_PUV2017-34001.xml,2017-08-09,14,PUV/34001,PUV,2
"Univerzita Karlova, 1. lékařská fakulta",CZ,2017-34002,OPENDATAST96_PT_CZ_DIFF_PUV2017-34002.xml,2017-08-09,14,PUV/34002,PUV,2
"Univerzita Karlova, 3. lékařská fakulta",CZ,2017-33855,OPENDATAST96_PT_CZ_DIFF_PUV2017-33855.xml,2017-06-26,14,PUV/33855,PUV,2
"Univerzita Karlova, Fakulta tělesné výchovy a sportu",CZ,2017-274,OPENDATAST96_PT_CZ_DIFF_PV2017-274.xml,2017-05-16,14,PT/2017-274,PT,1
"Univerzita Karlova, Lékařská fakulta v Plzni",CZ,2017-34273,OPENDATAST96_PT_CZ_FULL_PUV2017-34273.xml,2017-10-30,14,PUV/34273,PUV,2
"Univerzita Karlova, Lékařská fakulta v Plzni",CZ,2017-34274,OPENDATAST96_PT_CZ_FULL_PUV2017-34274.xml,2017-10-30,14,PUV/34274,PUV,2
"Univerzita Karlova, Lékařská fakulta v Plzni",CZ,2017-34388,OPENDATAST96_PT_CZ_FULL_PUV2017-34388.xml,2017-11-27,14,PUV/34388,PUV,2
"Univerzita Karlova, Prirodovedecka Fakulta",CZ,2017-713880,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3430177.xml,2017-03-09,14,EP/3430177,EP,5
"Univerzita Karlova, Přírodovědecká fakulta",CZ,2017-331,OPENDATAST96_PT_CZ_DIFF_PV2017-331.xml,2017-06-08,14,PT/2017-331,PT,1
"Univerzita Karlova, Přírodovědecká fakulta",CZ,2016-33015,OPENDATAST96_PT_CZ_FULL_PUV2016-33015.xml,2016-11-04,14,PUV/33015,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-5711,OPENDATAST96_EPTEST_CZ_DIFF_CZEP2775268.xml,2013-12-07,15,EP/2775268,EP,5
Univerzita Palackého v Olomouci ,CZ,2013-802526,OPENDATAST96_EPTEST_CZ_DIFF_CZEP2928382.xml,2013-11-19,15,EP/2928382,EP,5
Univerzita Palackého v Olomouci ,CZ,2020-704381,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3924353.xml,2020-01-27,15,EP/3924353,EP,5
Univerzita Palackého v Olomouci ,CZ,2013-1033,OPENDATAST96_EPTEST_CZ_FULL_CZEP2636410.xml,2013-03-01,15,EP/2636410,EP,5
Univerzita Palackého v Olomouci ,CZ,2013-1555,OPENDATAST96_EPTEST_CZ_FULL_CZEP2650000.xml,2013-03-26,15,EP/2650000,EP,5
Univerzita Palackého v Olomouci ,CZ,2014-3635,OPENDATAST96_EPTEST_CZ_FULL_CZEP2873329.xml,2014-10-27,15,EP/2873329,EP,5
Univerzita Palackého v Olomouci ,CZ,2013-27382,OPENDATAST96_PT_CZ_FULL_PUV2013-27382.xml,2013-01-30,15,PUV/27382,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-27545,OPENDATAST96_PT_CZ_FULL_PUV2013-27545.xml,2013-03-05,15,PUV/27545,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-27741,OPENDATAST96_PT_CZ_FULL_PUV2013-27741.xml,2013-04-09,15,PUV/27741,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-27834,OPENDATAST96_PT_CZ_FULL_PUV2013-27834.xml,2013-04-24,15,PUV/27834,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-28046,OPENDATAST96_PT_CZ_FULL_PUV2013-28046.xml,2013-06-10,15,PUV/28046,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-28134,OPENDATAST96_PT_CZ_FULL_PUV2013-28134.xml,2013-06-27,15,PUV/28134,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-28339,OPENDATAST96_PT_CZ_FULL_PUV2013-28339.xml,2013-08-20,15,PUV/28339,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-28671,OPENDATAST96_PT_CZ_FULL_PUV2013-28671.xml,2013-10-25,15,PUV/28671,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-28770,OPENDATAST96_PT_CZ_FULL_PUV2013-28770.xml,2013-11-15,15,PUV/28770,PUV,2
Univerzita Palackého v Olomouci ,CZ,2014-29470,OPENDATAST96_PT_CZ_FULL_PUV2014-29470.xml,2014-04-15,15,PUV/29470,PUV,2
Univerzita Palackého v Olomouci ,CZ,2014-29492,OPENDATAST96_PT_CZ_FULL_PUV2014-29492.xml,2014-04-22,15,PUV/29492,PUV,2
Univerzita Palackého v Olomouci ,CZ,2014-29548,OPENDATAST96_PT_CZ_FULL_PUV2014-29548.xml,2014-05-12,15,PUV/29548,PUV,2
Univerzita Palackého v Olomouci ,CZ,2014-30305,OPENDATAST96_PT_CZ_FULL_PUV2014-30305.xml,2014-11-21,15,PUV/30305,PUV,2
Univerzita Palackého v Olomouci ,CZ,2014-30507,OPENDATAST96_PT_CZ_FULL_PUV2014-30507.xml,2014-12-23,15,PUV/30507,PUV,2
Univerzita Palackého v Olomouci ,CZ,2015-30725,OPENDATAST96_PT_CZ_FULL_PUV2015-30725.xml,2015-02-11,15,PUV/30725,PUV,2
Univerzita Palackého v Olomouci ,CZ,2015-31050,OPENDATAST96_PT_CZ_FULL_PUV2015-31050.xml,2015-05-06,15,PUV/31050,PUV,2
Univerzita Palackého v Olomouci ,CZ,2015-31095,OPENDATAST96_PT_CZ_FULL_PUV2015-31095.xml,2015-05-18,15,PUV/31095,PUV,2
Univerzita Palackého v Olomouci ,CZ,2016-32621,OPENDATAST96_PT_CZ_FULL_PUV2016-32621.xml,2016-07-27,15,PUV/32621,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-164,OPENDATAST96_PT_CZ_FULL_PV2013-164.xml,2013-03-05,15,PT/2013-164,PT,1
Univerzita Palackého v Olomouci ,CZ,2013-436,OPENDATAST96_PT_CZ_FULL_PV2013-436.xml,2013-06-10,15,PT/2013-436,PT,1
Univerzita Palackého v Olomouci ,CZ,2013-503,OPENDATAST96_PT_CZ_FULL_PV2013-503.xml,2013-06-27,15,PT/2013-503,PT,1
Univerzita Palackého v Olomouci ,CZ,2013-821,OPENDATAST96_PT_CZ_FULL_PV2013-821.xml,2013-10-25,15,PT/2013-821,PT,1
Univerzita Palackého v Olomouci ,CZ,2013-885,OPENDATAST96_PT_CZ_FULL_PV2013-885.xml,2013-11-15,15,PT/2013-885,PT,1
Univerzita Palackého v Olomouci ,CZ,2014-275,OPENDATAST96_PT_CZ_FULL_PV2014-275.xml,2014-04-22,15,PT/2014-275,PT,1
Univerzita Palackého v Olomouci ,CZ,2014-326,OPENDATAST96_PT_CZ_FULL_PV2014-326.xml,2014-05-12,15,PT/2014-326,PT,1
Univerzita Palackého v Olomouci ,CZ,2014-812,OPENDATAST96_PT_CZ_FULL_PV2014-812.xml,2014-11-21,15,PT/2014-812,PT,1
Univerzita Palackého v Olomouci ,CZ,2015-219,OPENDATAST96_PT_CZ_FULL_PV2015-219.xml,2015-03-27,15,PT/2015-219,PT,1
Univerzita Palackého v Olomouci ,CZ,2015-330,OPENDATAST96_PT_CZ_FULL_PV2015-330.xml,2015-05-18,15,PT/2015-330,PT,1
Univerzita Palackého v Olomouci ,CZ,2015-877,OPENDATAST96_PT_CZ_FULL_PV2015-877.xml,2015-12-09,15,PT/2015-877,PT,1
Univerzita Palackého v Olomouci ,CZ,2016-455,OPENDATAST96_PT_CZ_FULL_PV2016-455.xml,2016-07-27,15,PT/2016-455,PT,1
Univerzita Palackého v Olomouci ,CZ,2015-165119,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3034693.xml,2015-04-24,15,EP/3034693,EP,5
Univerzita Palackého v Olomouci ,CZ,2019-710587,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3765475.xml,2019-03-04,15,EP/3765475,EP,5
Univerzita Palackého v Olomouci ,CZ,2014-710788,OPENDATAST96_EPTEST_CZ_FULL_CZEP2953951.xml,2014-02-05,15,EP/2953951,EP,5
Univerzita Palackého v Olomouci ,CZ,2016-190447,OPENDATAST96_EPTEST_CZ_FULL_CZEP3147347.xml,2016-09-23,15,EP/3147347,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-794055,OPENDATAST96_EPTEST_CZ_FULL_CZEP3325480.xml,2015-10-13,15,EP/3325480,EP,5
Univerzita Palackého v Olomouci ,CZ,2019-705912,OPENDATAST96_EPTEST_CZ_FULL_CZEP3749670.xml,2019-02-01,15,EP/3749670,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-727869,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3139951.xml,2015-05-11,15,EP/3139951,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-774495,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3186387.xml,2015-08-25,15,EP/3186387,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-774847,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3229771.xml,2015-09-14,15,EP/3229771,EP,5
Univerzita Palackého v Olomouci ,CZ,2016-762957,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3341371.xml,2016-08-24,15,EP/3341371,EP,5
Univerzita Palackého v Olomouci ,CZ,2016-744291,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3478701.xml,2016-06-29,15,EP/3478701,EP,5
Univerzita Palackého v Olomouci ,CZ,2017-768661,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3494122.xml,2017-07-31,15,EP/3494122,EP,5
Univerzita Palackého v Olomouci ,CZ,2017-837846,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3558526.xml,2017-12-22,15,EP/3558526,EP,5
Univerzita Palackého v Olomouci ,CZ,2018-782634,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3684936.xml,2018-09-12,15,EP/3684936,EP,5
Univerzita Palackého v Olomouci ,CZ,2021-709333,OPENDATAST96_EPTEST_CZ_DIFF_CZEP4107145.xml,2021-02-03,15,EP/4107145,EP,5
Univerzita Palackého v Olomouci ,CZ,2020-732478,OPENDATAST96_EPTEST_CZ_DIFF_CZEP4120837.xml,2020-06-02,15,EP/4120837,EP,5
Univerzita Palackého v Olomouci ,CZ,2020-732479,OPENDATAST96_EPTEST_CZ_DIFF_CZEP4121415.xml,2020-06-02,15,EP/4121415,EP,5
Univerzita Palackého v Olomouci ,CZ,2020-768262,OPENDATAST96_EPTEST_CZ_DIFF_CZEP4153592.xml,2020-08-22,15,EP/4153592,EP,5
Univerzita Palackého v Olomouci ,CZ,2014-709525,OPENDATAST96_EPTEST_CZ_FULL_CZEP2950804.xml,2014-01-27,15,EP/2950804,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-816356,OPENDATAST96_EPTEST_CZ_FULL_CZEP3229772.xml,2015-12-02,15,EP/3229772,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-823306,OPENDATAST96_EPTEST_CZ_FULL_CZEP3233860.xml,2015-12-09,15,EP/3233860,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-794056,OPENDATAST96_EPTEST_CZ_FULL_CZEP3233861.xml,2015-10-21,15,EP/3233861,EP,5
Univerzita Palackého v Olomouci ,CZ,2015-823584,OPENDATAST96_EPTEST_CZ_FULL_CZEP3262184.xml,2015-12-16,15,EP/3262184,EP,5
Univerzita Palackého v Olomouci ,CZ,2018-169749,OPENDATAST96_EPTEST_CZ_FULL_CZEP3395956.xml,2018-04-27,15,EP/3395956,EP,5
Univerzita Palackého v Olomouci ,CZ,2017-713146,OPENDATAST96_EPTEST_CZ_FULL_CZEP3423441.xml,2017-02-28,15,EP/3423441,EP,5
Univerzita Palackého v Olomouci ,CZ,2017-718803,OPENDATAST96_EPTEST_CZ_FULL_CZEP3585736.xml,2017-02-27,15,EP/3585736,EP,5
Univerzita Palackého v Olomouci ,CZ,2018-720082,OPENDATAST96_EPTEST_CZ_FULL_CZEP3601287.xml,2018-03-19,15,EP/3601287,EP,5
Univerzita Palackého v Olomouci ,CZ,2018-726308,OPENDATAST96_EPTEST_CZ_FULL_CZEP3615535.xml,2018-04-27,15,EP/3615535,EP,5
Univerzita Palackého v Olomouci ,CZ,2018-800467,OPENDATAST96_EPTEST_CZ_FULL_CZEP3673305.xml,2018-09-21,15,EP/3673305,EP,5
Univerzita Palackého v Olomouci ,CZ,2014-30459,OPENDATAST96_PT_CZ_DIFF_PUV2014-30459.xml,2014-12-17,15,PUV/30459,PUV,2
Univerzita Palackého v Olomouci ,CZ,2015-30674,OPENDATAST96_PT_CZ_DIFF_PUV2015-30674.xml,2015-02-03,15,PUV/30674,PUV,2
Univerzita Palackého v Olomouci ,CZ,2015-30676,OPENDATAST96_PT_CZ_DIFF_PUV2015-30676.xml,2015-02-03,15,PUV/30676,PUV,2
Univerzita Palackého v Olomouci ,CZ,2015-30957,OPENDATAST96_PT_CZ_DIFF_PUV2015-30957.xml,2015-04-13,15,PUV/30957,PUV,2
Univerzita Palackého v Olomouci ,CZ,2015-31565,OPENDATAST96_PT_CZ_DIFF_PUV2015-31565.xml,2015-09-25,15,PUV/31565,PUV,2
Univerzita Palackého v Olomouci ,CZ,2016-32795,OPENDATAST96_PT_CZ_DIFF_PUV2016-32795.xml,2016-09-09,15,PUV/32795,PUV,2
Univerzita Palackého v Olomouci ,CZ,2016-33058,OPENDATAST96_PT_CZ_DIFF_PUV2016-33058.xml,2016-11-16,15,PUV/33058,PUV,2
Univerzita Palackého v Olomouci ,CZ,2017-33993,OPENDATAST96_PT_CZ_DIFF_PUV2017-33993.xml,2017-08-04,15,PUV/33993,PUV,2
Univerzita Palackého v Olomouci ,CZ,2017-34237,OPENDATAST96_PT_CZ_DIFF_PUV2017-34237.xml,2017-10-20,15,PUV/34237,PUV,2
Univerzita Palackého v Olomouci ,CZ,2017-34257,OPENDATAST96_PT_CZ_DIFF_PUV2017-34257.xml,2017-10-26,15,PUV/34257,PUV,2
Univerzita Palackého v Olomouci ,CZ,2018-35611,OPENDATAST96_PT_CZ_DIFF_PUV2018-35611.xml,2018-11-14,15,PUV/35611,PUV,2
Univerzita Palackého v Olomouci ,CZ,2019-36181,OPENDATAST96_PT_CZ_DIFF_PUV2019-36181.xml,2019-05-09,15,PUV/36181,PUV,2
Univerzita Palackého v Olomouci ,CZ,2019-36449,OPENDATAST96_PT_CZ_DIFF_PUV2019-36449.xml,2019-07-29,15,PUV/36449,PUV,2
Univerzita Palackého v Olomouci ,CZ,2019-36536,OPENDATAST96_PT_CZ_DIFF_PUV2019-36536.xml,2019-08-21,15,PUV/36536,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-37823,OPENDATAST96_PT_CZ_DIFF_PUV2020-37823.xml,2020-07-29,15,PUV/37823,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-37836,OPENDATAST96_PT_CZ_DIFF_PUV2020-37836.xml,2020-08-03,15,PUV/37836,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38027,OPENDATAST96_PT_CZ_DIFF_PUV2020-38027.xml,2020-09-29,15,PUV/38027,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38028,OPENDATAST96_PT_CZ_DIFF_PUV2020-38028.xml,2020-09-29,15,PUV/38028,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38048,OPENDATAST96_PT_CZ_DIFF_PUV2020-38048.xml,2020-10-01,15,PUV/38048,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38266,OPENDATAST96_PT_CZ_DIFF_PUV2020-38266.xml,2020-11-24,15,PUV/38266,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38316,OPENDATAST96_PT_CZ_DIFF_PUV2020-38316.xml,2020-12-07,15,PUV/38316,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38335,OPENDATAST96_PT_CZ_DIFF_PUV2020-38335.xml,2020-12-10,15,PUV/38335,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38366,OPENDATAST96_PT_CZ_DIFF_PUV2020-38366.xml,2020-12-15,15,PUV/38366,PUV,2
Univerzita Palackého v Olomouci ,CZ,2020-38401,OPENDATAST96_PT_CZ_DIFF_PUV2020-38401.xml,2020-12-23,15,PUV/38401,PUV,2
Univerzita Palackého v Olomouci ,CZ,2021-38440,OPENDATAST96_PT_CZ_DIFF_PUV2021-38440.xml,2021-01-05,15,PUV/38440,PUV,2
Univerzita Palackého v Olomouci ,CZ,2021-38909,OPENDATAST96_PT_CZ_DIFF_PUV2021-38909.xml,2021-06-15,15,PUV/38909,PUV,2
Univerzita Palackého v Olomouci ,CZ,2021-39169,OPENDATAST96_PT_CZ_DIFF_PUV2021-39169.xml,2021-09-14,15,PUV/39169,PUV,2
Univerzita Palackého v Olomouci ,CZ,2022-39724,OPENDATAST96_PT_CZ_DIFF_PUV2022-39724.xml,2022-03-10,15,PUV/39724,PUV,2
Univerzita Palackého v Olomouci ,CZ,2022-40522,OPENDATAST96_PT_CZ_DIFF_PUV2022-40522.xml,2022-11-25,15,PUV/40522,PUV,2
Univerzita Palackého v Olomouci ,CZ,2022-40523,OPENDATAST96_PT_CZ_DIFF_PUV2022-40523.xml,2022-11-25,15,PUV/40523,PUV,2
Univerzita Palackého v Olomouci ,CZ,2023-41194,OPENDATAST96_PT_CZ_DIFF_PUV2023-41194.xml,2023-07-28,15,PUV/41194,PUV,2
Univerzita Palackého v Olomouci ,CZ,2024-42145,OPENDATAST96_PT_CZ_DIFF_PUV2024-42145.xml,2024-08-07,15,PUV/42145,PUV,2
Univerzita Palackého v Olomouci ,CZ,2013-845,OPENDATAST96_PT_CZ_DIFF_PV2013-845.xml,2013-11-04,15,PT/2013-845,PT,1
