Publication_Office_Code,Original_Publication_Office_Code,Publication_Number,Document_Kind_Code,Publication_Date,Application_Number,Filing_Date,Invention_Title,File_Name
CZ,CZ,306142,B6,2016-08-17,2013-651,2013-08-26,Způsob potvrzování zpráv a/nebo sběru dat komunikačních zařízení s paketovým přenosem zpráv v bezdrátových mesh sítích a způsob zpřístupnění tohoto potvrzování a sběru dat pro vytvoření generické platformy,OPENDATAST96_PT_CZ_DIFF_PV2013-651.xml
CZ,CZ,308410,B6,2020-08-05,2013-653,2013-08-27,Kapalný prostředek potlačující výskyt larev smutnic v pěstebním substrátu,OPENDATAST96_PT_CZ_DIFF_PV2013-653.xml
CZ,CZ,305045,B6,2015-04-08,2013-656,2013-08-28,"Antibakteriální hybridní vrstva působící proti patogenním bakteriálním kmenům, zejména proti bakteriálnímu kmeni MRSA, a způsob vytvoření této vrstvy",OPENDATAST96_PT_CZ_DIFF_PV2013-656.xml
CZ,CZ,304482,B6,2014-05-21,2013-657,2013-08-28,Uzávěr ohebného snímače proudu,OPENDATAST96_PT_CZ_DIFF_PV2013-657.xml
CZ,CZ,305078,B6,2015-04-22,2013-658,2013-08-28,Alkalicky aktivovaná žáruvzdorná hmota a způsob její přípravy,OPENDATAST96_PT_CZ_DIFF_PV2013-658.xml
CZ,CH,309713,B6,2023-08-16,2013-666,2013-08-29,Upínací zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-666.xml
CZ,CZ,2013-668,A3,2015-04-22,2013-668,2013-08-30,"Betonová směs, zejména pro přímopojížděnou cementobetonovou mostovku",OPENDATAST96_PT_CZ_DIFF_PV2013-668.xml
CZ,CZ,304899,B6,2015-01-07,2013-669,2013-08-30,Detektor ionizujícího záření umožňující vytvoření souvislého digitálního obrazu,OPENDATAST96_PT_CZ_DIFF_PV2013-669.xml
CZ,CZ,304642,B6,2014-08-13,2013-673,2013-09-03,Automatické ovládací zařízení geotechnického stroje pro měření únosnosti zeminy a metoda práce s tímto zařízením,OPENDATAST96_PT_CZ_DIFF_PV2013-673.xml
CZ,CZ,304871,B6,2014-12-17,2013-675,2013-09-04,Způsob a zařízení pro údržbu a opravy pozemních komunikací a jiných zpevněných ploch,OPENDATAST96_PT_CZ_DIFF_PV2013-675.xml
CZ,CZ,304835,B6,2014-11-26,2013-677,2013-09-04,Způsob výroby paliv pro energetiku a zařízení pro výrobu paliv,OPENDATAST96_PT_CZ_DIFF_PV2013-677.xml
CZ,CZ,2013-679,A3,2015-03-11,2013-679,2013-09-04,Tepelně energetické zařízení obsahující parní turbinu a způsob činnosti tepelně energetického zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-679.xml
CZ,CZ,304896,B6,2015-01-07,2013-68,2013-02-01,Zařízení pro chlazení rotoru turbostroje,OPENDATAST96_PT_CZ_DIFF_PV2013-68.xml
CZ,CZ,305056,B6,2015-04-15,2013-681,2013-09-05,Precesní kapalinová turbína,OPENDATAST96_PT_CZ_DIFF_PV2013-681.xml
CZ,CZ,305069,B6,2015-04-22,2013-682,2013-09-05,Ovládací prostředek,OPENDATAST96_PT_CZ_DIFF_PV2013-682.xml
CZ,CZ,307893,B6,2019-07-31,2013-683,2013-09-05,"Fasádní a krytinový systém, větrající za sucha a uzavírající se za vlhkého počasí",OPENDATAST96_PT_CZ_DIFF_PV2013-683.xml
CZ,CZ,304958,B6,2015-02-04,2013-687,2013-09-09,Způsob aktivního tlumení vibrací mechanických poddajných struktur pro různou polohu aktuátoru a snímače vibrací využívající all-pass filtr druhého řádu,OPENDATAST96_PT_CZ_DIFF_PV2013-687.xml
CZ,CZ,305320,B6,2015-07-29,2013-694,2013-09-13,Lineární textilní útvar typu jádro-plášť obsahující plášť z polymerních nanovláken a filtrační prostředek pro filtrování plynných médií,OPENDATAST96_PT_CZ_DIFF_PV2013-694.xml
CZ,CZ,305058,B6,2015-04-15,2013-696,2013-09-13,Způsob řízeného přenosu tepla z okruhu topného média ze zdroje tepla s akumulační nádrží a turbínovým čerpadlem do okruhu ohřívané spotřební vody,OPENDATAST96_PT_CZ_DIFF_PV2013-696.xml
CZ,CZ,306891,B6,2017-08-30,2013-699,2013-09-16,Rybářské krmítko,OPENDATAST96_PT_CZ_DIFF_PV2013-699.xml
CZ,CZ,307558,B6,2018-12-05,2013-710,2013-09-17,Odnímatelná sestava zábrany lůžka,OPENDATAST96_PT_CZ_DIFF_PV2013-710.xml
CZ,CZ,305386,B6,2015-08-26,2013-713,2013-09-18,Zařízení pro optimalizaci a indikaci provozního napnutí nekončitého řetězového pásma,OPENDATAST96_PT_CZ_DIFF_PV2013-713.xml
CZ,CZ,305113,B6,2015-05-06,2013-715,2013-09-18,Tepelně izolační modul pro tlakem namáhané konstrukce,OPENDATAST96_PT_CZ_DIFF_PV2013-715.xml
CZ,CZ,304952,B6,2015-02-04,2013-717,2013-09-18,Způsob odstraňování volatilních organických látek z malých vodních zdrojů pomocí kombinované pervaporace a mikroaerace s použitím membrán s nanopóry a mikropóry a zařízení k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2013-717.xml
CZ,CZ,305282,B6,2015-07-15,2013-718,2013-09-18,Způsob a zařízení pro laditelné akustické buzení struktur,OPENDATAST96_PT_CZ_DIFF_PV2013-718.xml
CZ,CZ,2013-724,A3,2015-04-01,2013-724,2013-09-19,Protipovodňová zábrana,OPENDATAST96_PT_CZ_DIFF_PV2013-724.xml
CZ,CZ,305247,B6,2015-07-01,2013-729,2013-09-20,Farmaceutický přípravek obsahující difenylenjodonium pro léčení onemocnění vyvolaných parazity čeledi Trypanosomatidae,OPENDATAST96_PT_CZ_DIFF_PV2013-729.xml
CZ,JP,2013-73,A3,2013-10-09,2013-73,2013-02-04,"Elektromotor, kompresor s elektromotorem, zařízení chladicího cyklu s kompresorem, a způsob výroby elektromotoru",OPENDATAST96_PT_CZ_DIFF_PV2013-73.xml
CZ,CZ,307052,B6,2017-12-20,2013-731,2013-09-23,"Způsob kontroly lístků v elektronických mobilních zařízeních, zejména na kulturní a sportovní akce, jízdné a parkovné",OPENDATAST96_PT_CZ_DIFF_PV2013-731.xml
CZ,CZ,305263,B6,2015-07-08,2013-735,2013-09-24,Programovatelné železniční přejezdové zabezpečovací zařízení s komunikační vazbou na externí inteligentní periferie a způsob řízení tohoto zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-735.xml
CZ,CZ,305413,B6,2015-09-09,2013-737,2013-09-25,Vrstvený mikrofiltrační materiál,OPENDATAST96_PT_CZ_DIFF_PV2013-737.xml
CZ,CZ,304837,B6,2014-11-26,2013-738,2013-09-25,Rezonanční deska piana nebo pianina,OPENDATAST96_PT_CZ_DIFF_PV2013-738.xml
CZ,CZ,304839,B6,2014-11-26,2013-739,2013-09-25,Zařízení k regulaci napětí v rezonanční desce piana,OPENDATAST96_PT_CZ_DIFF_PV2013-739.xml
CZ,CZ,304985,B6,2015-03-11,2013-74,2013-02-04,Kotel pro spalování celých balíků biomasy,OPENDATAST96_PT_CZ_DIFF_PV2013-74.xml
CZ,CZ,305073,B6,2015-04-22,2013-741,2013-09-25,Způsob určení směru a polohy vozidla na principu satelitní navigace a systém k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2013-741.xml
CZ,CZ,304811,B6,2014-11-05,2013-742,2013-09-26,Zařízení výklopných dveří automobilu,OPENDATAST96_PT_CZ_DIFF_PV2013-742.xml
CZ,CZ,305283,B6,2015-07-15,2013-747,2013-09-30,Druhově pestrá osivová směs pro suché oblasti,OPENDATAST96_PT_CZ_DIFF_PV2013-747.xml
CZ,CZ,305285,B6,2015-07-15,2013-748,2013-09-30,Rekultivační osivová směs pro suché oblasti,OPENDATAST96_PT_CZ_DIFF_PV2013-748.xml
CZ,CZ,306755,B6,2017-06-14,2013-752,2013-09-30,Filtrační segment diskového filtru,OPENDATAST96_PT_CZ_DIFF_PV2013-752.xml
CZ,CZ,306764,B6,2017-06-21,2013-755,2013-09-30,Světelné zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-755.xml
CZ,CZ,305278,B6,2015-07-15,2013-756,2013-09-30,Oftalmologické diagnostické zařízení a způsob jeho činnosti,OPENDATAST96_PT_CZ_DIFF_PV2013-756.xml
CZ,CZ,305248,B6,2015-07-01,2013-760,2013-09-30,"Materiál pro balistickou ochranu, způsob jeho přípravy a jeho použití",OPENDATAST96_PT_CZ_DIFF_PV2013-760.xml
CZ,CZ,305180,B6,2015-06-03,2013-762,2013-09-30,Způsob bezkontaktního měření vnějších rozměrů průřezů tyčového hutního materiálu a modulární rám k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2013-762.xml
CZ,CZ,306674,B6,2017-05-03,2013-768,2013-10-03,Způsob zabezpečení mobilních zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-768.xml
CZ,CZ,307538,B6,2018-11-21,2013-77,2013-02-06,Zapojení hybridního omezovače napětí a přepěťové ochrany,OPENDATAST96_PT_CZ_DIFF_PV2013-77.xml
CZ,CZ,304598,B6,2014-07-23,2013-771,2013-10-03,Modulární zařízení pro dálkovou chemickou materiálovou analýzu,OPENDATAST96_PT_CZ_DIFF_PV2013-771.xml
CZ,DE,306600,B6,2017-03-22,2013-772,2013-10-03,"Uspořádání obložení pro válec na zhutňování zeminy, zejména pro zhutňovač zeminy, válec na zhutňování zeminy a způsob upevňování uspořádání obložení",OPENDATAST96_PT_CZ_DIFF_PV2013-772.xml
CZ,CZ,306175,B6,2016-09-07,2013-775,2013-10-04,Lůžko a metoda jeho ovládání,OPENDATAST96_PT_CZ_DIFF_PV2013-775.xml
CZ,CZ,2013-779,A3,2015-04-29,2013-779,2013-10-07,Přídavné zařízení k multimediálnímu a zdravotnickému a sportovnímu zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-779.xml
CZ,CZ,308222,B6,2020-03-11,2013-781,2013-10-08,Zařízení pro bezkontaktní monitorování vitálních funkcí pacienta,OPENDATAST96_PT_CZ_DIFF_PV2013-781.xml
CZ,SK,308921,B6,2021-09-01,2013-784,2013-10-09,"Karbonizovaný materiál impregnovaný 1,3,5-triazin-2,4,6-trithiolem, způsob jeho přípravy a jeho použití",OPENDATAST96_PT_CZ_DIFF_PV2013-784.xml
CZ,CZ,307655,B6,2019-01-30,2013-790,2013-10-14,Způsob získávání pucolánů,OPENDATAST96_PT_CZ_DIFF_PV2013-790.xml
CZ,CZ,304882,B6,2014-12-29,2013-791,2013-10-15,Mobilní zařízení pro dlouhodobé monitorování zrakových a mozkových funkcí,OPENDATAST96_PT_CZ_DIFF_PV2013-791.xml
CZ,CZ,304861,B6,2014-12-10,2013-794,2013-10-15,Elektrolyzér pro výrobu vodíku,OPENDATAST96_PT_CZ_DIFF_PV2013-794.xml
CZ,CZ,304921,B6,2015-01-21,2013-796,2013-10-16,Zařízení pro zajištění tyčí trolejbusového sběrače,OPENDATAST96_PT_CZ_DIFF_PV2013-796.xml
CZ,CZ,304953,B6,2015-02-04,2013-798,2013-10-17,Tlumič vibrací a hluku,OPENDATAST96_PT_CZ_DIFF_PV2013-798.xml
CZ,CZ,304772,B6,2014-10-08,2013-8,2013-01-03,"Způsob iniciace odtávání výparníků tepelných čerpadel, odebírajících nízkopotenciální teplo ze vzduchu",OPENDATAST96_PT_CZ_DIFF_PV2013-8.xml
CZ,CZ,306906,B6,2017-09-06,2013-800,2013-10-18,Surovinová směs,OPENDATAST96_PT_CZ_DIFF_PV2013-800.xml
CZ,CZ,304773,B6,2014-10-08,2013-801,2013-10-18,Způsob odstraňování ropných látek z jimi znečištěných materiálů a zařízení k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2013-801.xml
CZ,CZ,307093,B6,2018-01-10,2013-802,2013-10-18,Způsob řízení tlaku pasivní brzdové jednotky s automatickým stavěčem odlehlosti,OPENDATAST96_PT_CZ_DIFF_PV2013-802.xml
CZ,CZ,304988,B6,2015-03-11,2013-803,2013-10-18,Zařízení pro fototrofní kultivaci mikrořas,OPENDATAST96_PT_CZ_DIFF_PV2013-803.xml
CZ,CZ,305528,B6,2015-11-18,2013-804,2013-10-18,Čisticí směs pro odstraňování hydrofobizačních ochranných povlaků na bázi organokřemičitých polymerů,OPENDATAST96_PT_CZ_DIFF_PV2013-804.xml
CZ,CZ,305490,B6,2015-10-29,2013-805,2013-10-18,Čisticí směs pro odstraňování povlaků terpenoidních pryskyřic,OPENDATAST96_PT_CZ_DIFF_PV2013-805.xml
CZ,CZ,2013-808,A3,2015-04-29,2013-808,2013-10-18,Elektronické zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-808.xml
CZ,CZ,305115,B6,2015-05-06,2013-809,2013-10-21,Rafinační pánev,OPENDATAST96_PT_CZ_DIFF_PV2013-809.xml
CZ,CZ,308554,B6,2020-11-25,2013-812,2013-10-21,Hydrogelová kosmetická nebo farmaceutická kompozice s účinnějším působením v ní obsažených biologicky aktivních látek z hlediska antimikrobiálních účinků,OPENDATAST96_PT_CZ_DIFF_PV2013-812.xml
CZ,CZ,305517,B6,2015-11-11,2013-814,2013-10-23,Permeametr s dávkovacím čerpadlem,OPENDATAST96_PT_CZ_DIFF_PV2013-814.xml
CZ,CZ,308492,B6,2020-09-23,2013-820,2013-10-25,"Kosmetická kompozice na bázi kyseliny hyaluronové, způsob její přípravy a použití",OPENDATAST96_PT_CZ_DIFF_PV2013-820.xml
CZ,CZ,304954,B6,2015-02-04,2013-822,2013-10-25,Bezkontaktní magnetický senzor polohy magnetických nebo elektricky vodivých objektů,OPENDATAST96_PT_CZ_DIFF_PV2013-822.xml
CZ,CZ,305677,B6,2016-02-03,2013-826,2013-10-25,Ochranná dýchací maska se společným nádechovým a výdechovým otvorem,OPENDATAST96_PT_CZ_DIFF_PV2013-826.xml
CZ,CZ,304756,B6,2014-09-24,2013-828,2013-10-29,Univerzální ovládací pohotovostní zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-828.xml
CZ,CZ,305171,B6,2015-05-27,2013-834,2013-10-31,"Uspořádání brzdy, zejména pro kolejová vozidla",OPENDATAST96_PT_CZ_DIFF_PV2013-834.xml
CZ,CZ,304937,B6,2015-01-28,2013-840,2013-11-01,Vzduchotechnický dílec,OPENDATAST96_PT_CZ_DIFF_PV2013-840.xml
CZ,CZ,305466,B6,2015-10-14,2013-845,2013-11-04,Substituované 7-deazapurinové ribonukleosidy pro terapeutické použití,OPENDATAST96_PT_CZ_DIFF_PV2013-845.xml
CZ,CZ,304792,B6,2014-10-22,2013-849,2013-11-05,Halofilní kmen bakterie Shewanella haliotis F1 a použití tohoto kmene pro biodegradaci ropných uhlovodíků,OPENDATAST96_PT_CZ_DIFF_PV2013-849.xml
CZ,CZ,305193,B6,2015-06-03,2013-850,2013-11-05,Textilní polotovar napínacího prostěradla a napínací prostěradlo,OPENDATAST96_PT_CZ_DIFF_PV2013-850.xml
CZ,CZ,309532,B6,2023-03-29,2013-851,2013-11-05,Způsob provádění servisu technických celků,OPENDATAST96_PT_CZ_DIFF_PV2013-851.xml
CZ,CZ,2013-854,A3,2015-05-13,2013-854,2013-11-06,Disková secí botka,OPENDATAST96_PT_CZ_DIFF_PV2013-854.xml
CZ,CZ,306177,B6,2016-09-07,2013-856,2013-11-06,Vnitřní vestavba kontejneru obalového souboru,OPENDATAST96_PT_CZ_DIFF_PV2013-856.xml
CZ,CZ,305403,B6,2015-09-02,2013-858,2013-11-07,Energetické materiály na bázi bismutu,OPENDATAST96_PT_CZ_DIFF_PV2013-858.xml
CZ,CZ,305564,B6,2015-12-09,2013-859,2013-11-07,Robotické mobilní modifikovatelné lůžko,OPENDATAST96_PT_CZ_DIFF_PV2013-859.xml
CZ,CZ,306476,B6,2017-02-08,2013-86,2013-02-08,Žebrovaná trubka s podélnými žebry pro zvýšení schopnosti turbulence média,OPENDATAST96_PT_CZ_DIFF_PV2013-86.xml
CZ,CZ,309609,B6,2023-05-17,2013-868,2013-11-09,Zařízení k jištění pracovního disku zemědělského stroje,OPENDATAST96_PT_CZ_DIFF_PV2013-868.xml
CZ,CZ,308578,B6,2020-12-16,2013-869,2013-11-09,Výkyvné uložení pracovního nástroje zemědělského stroje,OPENDATAST96_PT_CZ_DIFF_PV2013-869.xml
CZ,CZ,305529,B6,2015-11-18,2013-870,2013-11-11,"Zásobník roztoku nebo taveniny polymeru pro zařízení pro výrobu nanovláken elektrostatickým zvlákňováním, a zařízení pro výrobu nanovláken elektrostatickým zvlákňováním s tímto zásobníkem roztoku nebo taveniny polymeru",OPENDATAST96_PT_CZ_DIFF_PV2013-870.xml
CZ,CZ,2013-872,A3,2015-05-20,2013-872,2013-11-11,Spojitá hybridní převodovka s děličem výkonu,OPENDATAST96_PT_CZ_DIFF_PV2013-872.xml
CZ,CZ,2013-877,A3,2015-05-20,2013-877,2013-11-12,Způsob využití prostředí pro chlazení,OPENDATAST96_PT_CZ_DIFF_PV2013-877.xml
CZ,CZ,305434,B6,2015-09-16,2013-880,2013-11-13,Tepelně izolační systém na bázi keramické cihly plněné sádrovou nebo cementovou pěnou,OPENDATAST96_PT_CZ_DIFF_PV2013-880.xml
CZ,CZ,305060,B6,2015-04-15,2013-881,2013-11-13,Zařízení pro vzájemně podmíněné ukládání a vyjímání dvou skupin klíčů,OPENDATAST96_PT_CZ_DIFF_PV2013-881.xml
CZ,CZ,2013-883,A3,2015-05-27,2013-883,2013-11-14,Způsob autorizace dat,OPENDATAST96_PT_CZ_DIFF_PV2013-883.xml
CZ,CZ,305371,B6,2015-08-19,2013-885,2013-11-15,Způsob separace syrovátkových proteinů z mléčného média a zařízení k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2013-885.xml
CZ,CZ,309210,B6,2022-05-25,2013-887,2013-11-15,Lůžko s indikátorem náklonu,OPENDATAST96_PT_CZ_DIFF_PV2013-887.xml
CZ,CZ,307195,B6,2018-03-14,2013-891,2013-11-18,Farmaceutická kompozice obsahující směs proenzymů a enzymů,OPENDATAST96_PT_CZ_DIFF_PV2013-891.xml
CZ,CZ,2013-9,A3,2014-08-06,2013-9,2013-01-03,"Přídavné zařízení k základnímu zařízení s výhodou tvořenému multimediálním, zdravotnickým, sportovním nebo jiným, vhodným pro doplnění přídavným zařízením",OPENDATAST96_PT_CZ_DIFF_PV2013-9.xml
CZ,CZ,305208,B6,2015-06-10,2013-904,2013-11-19,Způsob úpravy dutého vlákna pro výměníky tepla,OPENDATAST96_PT_CZ_DIFF_PV2013-904.xml
CZ,CZ,2013-906,A3,2015-05-27,2013-906,2013-11-19,"Klony Alnus glutinosa ('AG24', 'AG80', 'AG90') se zvýšenou odolností vůči Phytophthora alni subsp. alni",OPENDATAST96_PT_CZ_DIFF_PV2013-906.xml
CZ,CZ,304900,B6,2015-01-07,2013-907,2013-11-19,Nosítka s pojízdnou sklápěcí konstrukcí,OPENDATAST96_PT_CZ_DIFF_PV2013-907.xml
CZ,CZ,306552,B6,2017-03-08,2013-908,2013-11-19,Střela typu frangible a způsob její výroby,OPENDATAST96_PT_CZ_DIFF_PV2013-908.xml
CZ,CZ,309240,B6,2022-06-15,2013-909,2013-11-20,Systém automatizovaného dohledu nad osobou testovanou na elektronickém zařízení,OPENDATAST96_PT_CZ_DIFF_PV2013-909.xml
CZ,CZ,2013-91,A3,2014-08-20,2013-91,2013-02-11,Okenní a dveřní síť proti hmyzu otvíravá do interiéru,OPENDATAST96_PT_CZ_DIFF_PV2013-91.xml
CZ,SK,309228,B6,2022-06-08,2013-912,2013-11-21,Lis na pelety,OPENDATAST96_PT_CZ_DIFF_PV2013-912.xml
CZ,CZ,304977,B6,2015-02-25,2013-914,2013-11-21,"Nanovlákna obsahující fototvrditelný esterový derivát kyseliny hyaluronové nebo její soli, fototvrzená nanovlákna, způsob jejich syntézy, přípravek obsahující fototvrzená nanovlákna a jejich použití",OPENDATAST96_PT_CZ_DIFF_PV2013-914.xml
CZ,CZ,305300,B6,2015-07-22,2013-916,2013-11-21,"Způsob výroby kolagenního a želatinového želé pro farmaceutické, potravinářské a kosmetické účely",OPENDATAST96_PT_CZ_DIFF_PV2013-916.xml
CZ,CZ,305250,B6,2015-07-01,2013-921,2013-11-22,Indukční snímač pro rozměrovou kontrolu součástek,OPENDATAST96_PT_CZ_DIFF_PV2013-921.xml
CZ,CZ,305414,B6,2015-09-09,2013-922,2013-11-22,Způsob výroby velkoplošných žebrovaných kompozitních panelů a/nebo profilových desek,OPENDATAST96_PT_CZ_DIFF_PV2013-922.xml
CZ,CZ,305372,B6,2015-08-19,2013-925,2013-11-22,Světlomet motorového vozidla,OPENDATAST96_PT_CZ_DIFF_PV2013-925.xml
CZ,CZ,305449,B6,2015-09-23,2013-926,2013-11-22,"Způsob manipulace s těžkými technologickými zařízeními, umístěnými v uzavřeném prostoru a uspořádání pro demontáž a/nebo instalaci zařízení k provádění tohoto způsobu",OPENDATAST96_PT_CZ_DIFF_PV2013-926.xml
CZ,CZ,2013-933,A3,2015-06-03,2013-933,2013-11-25,Montážní spojení příčného a podélných střešních nosičů vozidla,OPENDATAST96_PT_CZ_DIFF_PV2013-933.xml
CZ,CZ,2013-934,A3,2015-06-03,2013-934,2013-11-25,Hybridní motor,OPENDATAST96_PT_CZ_DIFF_PV2013-934.xml
CZ,CZ,305396,B6,2015-09-02,2013-936,2013-11-26,Zařízení pro měření teplotních polí v horninovém masívu,OPENDATAST96_PT_CZ_DIFF_PV2013-936.xml
CZ,CZ,305518,B6,2015-11-11,2013-949,2013-11-29,Kapalinou stabilizovaný plazmatron s pevnou anodou,OPENDATAST96_PT_CZ_DIFF_PV2013-949.xml
CZ,CZ,305537,B6,2015-11-25,2013-950,2013-11-29,Kapalinová soustava plazmatronu s kapalinovou stabilizací oblouku,OPENDATAST96_PT_CZ_DIFF_PV2013-950.xml
CZ,N/A,304840,B6,2014-11-26,2013-957,2013-12-02,Transparentní štěrbinový rezonátor protihlukové stěny,OPENDATAST96_PT_CZ_DIFF_PV2013-957.xml
CZ,CZ,305643,B6,2016-01-20,2013-960,2013-12-03,Způsob izolace části povrchu součástky při její povrchové úpravě plynným médiem,OPENDATAST96_PT_CZ_DIFF_PV2013-960.xml
CZ,CZ,304852,B6,2014-12-03,2013-968,2013-12-05,Kluzné radiální ložisko s naklápěcími segmenty,OPENDATAST96_PT_CZ_DIFF_PV2013-968.xml
CZ,CZ,305075,B6,2015-04-22,2013-969,2013-12-05,Skrytý závěs,OPENDATAST96_PT_CZ_DIFF_PV2013-969.xml
CZ,CZ,304971,B6,2015-02-18,2013-970,2013-12-05,"Mobilní zařízení pro redukci sinic, zejména v nádržích malých hloubek",OPENDATAST96_PT_CZ_DIFF_PV2013-970.xml
CZ,DE,2013-978,A3,2014-06-25,2013-978,2013-12-06,Profilový prvek z plastu jakož i okenní křdlo a rám křídla z takovéhoto profilového prvku,OPENDATAST96_PT_CZ_DIFF_PV2013-978.xml
CZ,CZ,305349,B6,2015-08-12,2013-979,2013-12-06,Způsob aplikace páskového uzávěru na fóliovou hadici ve vertikálním balicím stroji,OPENDATAST96_PT_CZ_DIFF_PV2013-979.xml
CZ,CZ,304955,B6,2015-02-04,2013-981,2013-12-06,Světlomet motorového vozidla,OPENDATAST96_PT_CZ_DIFF_PV2013-981.xml
CZ,CZ,305157,B6,2015-05-20,2014-1,2014-01-02,Způsob modifikace povrchu YSZ membrány pro vysokoteplotní elektrolýzu a povrchově modifikovaná YSZ membrána,OPENDATAST96_PT_CZ_DIFF_PV2014-1.xml
CZ,CZ,305373,B6,2015-08-19,2014-103,2014-02-14,Uspořádání přenosného zobrazovacího systému pro detekci záření,OPENDATAST96_PT_CZ_DIFF_PV2014-103.xml
CZ,CZ,306864,B6,2017-08-16,2014-105,2014-02-18,Madlo pátých dveří automobilu,OPENDATAST96_PT_CZ_DIFF_PV2014-105.xml
CZ,CZ,306407,B6,2017-01-11,2014-106,2014-02-19,Způsob výroby tvarovaného dílu z materiálu odstiňujícího radioaktivní záření a tvarovaný díl vyrobený tímto způsobem,OPENDATAST96_PT_CZ_DIFF_PV2014-106.xml
CZ,CZ,305421,B6,2015-09-09,2014-115,2014-02-26,Způsob unášení substrátů při depozici tenké vrstvy na povrch substrátů a rotační stolek pro unášení substrátů podle způsobu,OPENDATAST96_PT_CZ_DIFF_PV2014-115.xml
CZ,CZ,305435,B6,2015-09-16,2014-119,2014-02-27,Distributor vzduchu pro fluidní ohniště,OPENDATAST96_PT_CZ_DIFF_PV2014-119.xml
CZ,CZ,2014-126,A3,2015-09-16,2014-126,2014-03-03,Způsob a sestava pro zabezpečení ovládání bankovního účtu,OPENDATAST96_PT_CZ_DIFF_PV2014-126.xml
CZ,CZ,306335,B6,2016-12-07,2014-128,2014-03-03,Zařízení pro přípravu filtrované kávy,OPENDATAST96_PT_CZ_DIFF_PV2014-128.xml
CZ,CZ,305335,B6,2015-08-05,2014-13,2014-01-10,Zařízení pro přenos podpěrné síly,OPENDATAST96_PT_CZ_DIFF_PV2014-13.xml
CZ,CZ,305494,B6,2015-10-29,2014-136,2014-03-07,Způsob kontinuální přípravy alkylnitrátů s 5 až 10 uhlíky v molekule,OPENDATAST96_PT_CZ_DIFF_PV2014-136.xml
CZ,CZ,306518,B6,2017-02-22,2014-138,2014-03-07,Způsob úpravy měkkých nebo rozpadavých silikátových surovin a odpadních produktů z těchto surovin,OPENDATAST96_PT_CZ_DIFF_PV2014-138.xml
CZ,CZ,306267,B6,2016-11-09,2014-145,2014-03-10,Způsob vytváření kovové elektrody na keramickém izolátoru zapalovací svíčky,OPENDATAST96_PT_CZ_DIFF_PV2014-145.xml
